stage,rank,status,gc_position,gc_timelag_seconds,bib,specialty,age,nationality_code,rider,rider_url,team,uci_points,pcs_points,time_raw,stage_gap_seconds,elapsed_seconds
18,72,finished,51,9666,182,Hills,26,FR,Burgaudeau Mathieu,https://www.procyclingstats.com/rider/mathieu-burgaudeau,TotalEnergies,,,",,",2238,20465
18,73,finished,73,11438,164,GC,36,ES,Izagirre Ion,https://www.procyclingstats.com/rider/ion-izagirre,Cofidis,,,",,",2238,20465
18,74,finished,53,9812,201,Climber,38,CA,Woods Michael,https://www.procyclingstats.com/rider/michael-woods,Israel - Premier Tech,,,37:27,2247,20474
18,75,finished,59,10562,227,GC,26,NO,Leknessund Andreas,https://www.procyclingstats.com/rider/andreas-leknessund,Uno-X Mobility,,,37:35,2255,20482
18,76,finished,83,12176,177,Classic,32,NL,Teunissen Mike,https://www.procyclingstats.com/rider/mike-teunissen,XDS Astana Team,,,37:45,2265,20492
18,77,finished,28,7194,157,GC,28,AU,Scotson Callum,https://www.procyclingstats.com/rider/callum-scotson,Decathlon AG2R La Mondiale Team,,,37:48,2268,20495
18,78,finished,103,13520,128,Hills,25,CH,Schmid Mauro,https://www.procyclingstats.com/rider/mauro-schmid,Team Jayco AlUla,,,",,",2268,20495
18,79,finished,57,10111,65,Hills,24,FR,Laurance Axel,https://www.procyclingstats.com/rider/axel-laurance,INEOS Grenadiers,,,37:59,2279,20506
18,80,finished,52,9796,25,Climber,24,FR,Paret-Peintre Valentin,https://www.procyclingstats.com/rider/valentin-paret-peintre,Soudal Quick-Step,,,38:18,2298,20525
18,81,finished,102,13420,205,Classic,26,FR,Louvel Matis,https://www.procyclingstats.com/rider/matis-louvel,Israel - Premier Tech,,,38:25,2305,20532
18,82,finished,122,15502,126,GC,24,AU,Plapp Luke,https://www.procyclingstats.com/rider/luke-plapp,Team Jayco AlUla,,,",,",2305,20532
18,83,finished,125,15812,46,Classic,27,DE,Rutsch Jonas,https://www.procyclingstats.com/rider/jonas-rutsch,Intermarché - Wanty,,,38:36,2316,20543
18,84,finished,86,12312,113,Classic,34,AT,Haller Marco,https://www.procyclingstats.com/rider/marco-haller,Tudor Pro Cycling Team,,,38:37,2317,20544
18,85,finished,34,7711,94,Classic,22,FR,Grégoire Romain,https://www.procyclingstats.com/rider/romain-gregoire,Groupama - FDJ,,,38:39,2319,20546
18,86,finished,42,8908,111,Classic,33,FR,Alaphilippe Julian,https://www.procyclingstats.com/rider/julian-alaphilippe,Tudor Pro Cycling Team,,,38:47,2327,20554
18,87,finished,67,11072,17,Classic,30,BE,van Aert Wout,https://www.procyclingstats.com/rider/wout-van-aert,Team Visma | Lease a Bike,,,38:52,2332,20559
18,88,finished,96,13017,103,Hills,26,AU,Groves Kaden,https://www.procyclingstats.com/rider/kaden-groves,Alpecin - Deceuninck,,,",,",2332,20559
18,89,finished,74,11445,212,Classic,24,BE,Berckmoes Jenno,https://www.procyclingstats.com/rider/jenno-berckmoes,Lotto,,,39:06,2346,20573
18,90,finished,78,11906,218,Classic,27,BE,Van Moer Brent,https://www.procyclingstats.com/rider/brent-van-moer,Lotto,,,39:21,2361,20588
18,91,finished,107,14118,67,Classic,29,GB,Swift Connor,https://www.procyclingstats.com/rider/connor-swift,INEOS Grenadiers,,,",,",2361,20588
18,92,finished,63,10847,184,GC,24,FR,Gachignard Thomas,https://www.procyclingstats.com/rider/thomas-gachignard,TotalEnergies,,,39:37,2377,20604
18,93,finished,101,13347,142,TT,29,US,Barta Will,https://www.procyclingstats.com/rider/william-barta,Movistar Team,,,40:47,2447,20674
18,94,finished,108,14158,196,Sprint,26,DE,Märkl Niklas,https://www.procyclingstats.com/rider/niklas-markl,Team Picnic PostNL,,,40:53,2453,20680
18,95,finished,123,15572,202,Sprint,31,DE,Ackermann Pascal,https://www.procyclingstats.com/rider/pascal-ackermann,Israel - Premier Tech,,,",,",2453,20680
18,96,finished,49,9474,23,Classic,28,NL,Eenkhoorn Pascal,https://www.procyclingstats.com/rider/pascal-eenkhoorn,Soudal Quick-Step,,,41:01,2461,20688
18,97,finished,111,14525,97,Classic,23,FR,Penhoët Paul,https://www.procyclingstats.com/rider/paul-penhoet,Groupama - FDJ,,,41:03,2463,20690
18,98,finished,46,9126,178,Classic,29,IT,Velasco Simone,https://www.procyclingstats.com/rider/simone-velasco,XDS Astana Team,,,",,",2463,20690
18,99,finished,112,14557,187,Classic,31,FR,Turgis Anthony,https://www.procyclingstats.com/rider/anthony-turgis,TotalEnergies,,,41:13,2473,20700
18,100,finished,156,17572,47,GC,24,NL,van Sintmaartensdijk Roel,https://www.procyclingstats.com/rider/roel-van-sintmaartensdijk,Intermarché - Wanty,,,",,",2473,20700
18,101,finished,61,10615,225,Classic,30,NO,Hoelgaard Markus,https://www.procyclingstats.com/rider/markus-hoelgaard,Uno-X Mobility,,,",,",2473,20700
18,102,finished,139,16677,45,Classic,25,BE,Rex Laurenz,https://www.procyclingstats.com/rider/laurenz-rex,Intermarché - Wanty,,,",,",2473,20700
18,103,finished,94,12862,168,Classic,29,FR,Touzé Damien,https://www.procyclingstats.com/rider/damien-touze,Cofidis,,,",,",2473,20700
18,104,finished,92,12801,166,GC,33,BE,Teuns Dylan,https://www.procyclingstats.com/rider/dylan-teuns,Cofidis,,,41:18,2478,20705
18,105,finished,100,13139,58,Hills,26,GB,Wright Fred,https://www.procyclingstats.com/rider/alfred-wright,Bahrain - Victorious,,,",,",2478,20705
18,106,finished,124,15694,68,Hills,23,GB,Watson Samuel,https://www.procyclingstats.com/rider/samuel-watson,INEOS Grenadiers,,,",,",2478,20705
18,107,finished,115,15006,12,TT,29,IT,Affini Edoardo,https://www.procyclingstats.com/rider/edoardo-affini,Team Visma | Lease a Bike,,,41:24,2484,20711
18,108,finished,118,15139,57,Hills,26,AU,Stannard Robert,https://www.procyclingstats.com/rider/robert-stannard,Bahrain - Victorious,,,",,",2484,20711
18,109,finished,121,15490,76,Classic,25,NL,van Dijke Mick,https://www.procyclingstats.com/rider/mick-van-dijke,Red Bull - BORA - hansgrohe,,,41:26,2486,20713
18,110,finished,84,12224,116,Hills,24,DE,Mayrhofer Marius,https://www.procyclingstats.com/rider/marius-mayrhofer,Tudor Pro Cycling Team,,,",,",2486,20713
18,111,finished,91,12664,75,Classic,23,NZ,Pithie Laurence,https://www.procyclingstats.com/rider/laurence-pithie,Red Bull - BORA - hansgrohe,,,41:29,2489,20716
18,112,finished,104,13554,74,Classic,31,IT,Moscon Gianni,https://www.procyclingstats.com/rider/gianni-moscon,Red Bull - BORA - hansgrohe,,,",,",2489,20716
18,113,finished,75,11622,162,Classic,29,ES,Aranburu Alex,https://www.procyclingstats.com/rider/alex-aranburu,Cofidis,,,",,",2489,20716
18,114,finished,110,14322,143,Climber,24,ES,Castrillo Pablo,https://www.procyclingstats.com/rider/pablo-castrillo-zapater,Movistar Team,,,",,",2489,20716
18,115,finished,106,13780,147,GC,21,ES,Romeo Iván,https://www.procyclingstats.com/rider/ivan-romeo,Movistar Team,,,",,",2489,20716
18,116,finished,114,14953,145,Classic,29,ES,García Cortina Iván,https://www.procyclingstats.com/rider/ivan-garcia-cortina,Movistar Team,,,",,",2489,20716
18,117,finished,90,12636,33,TT,30,DK,Asgreen Kasper,https://www.procyclingstats.com/rider/kasper-asgreen,EF Education - EasyPost,,,",,",2489,20716
18,118,finished,135,16493,92,Classic,24,GB,Askey Lewis,https://www.procyclingstats.com/rider/lewis-askey,Groupama - FDJ,,,",,",2489,20716
18,119,finished,141,16845,43,Classic,24,BE,Braet Vito,https://www.procyclingstats.com/rider/vito-braet,Intermarché - Wanty,,,",,",2489,20716
18,120,finished,157,17577,175,Classic,25,KZ,Fedorov Yevgeniy,https://www.procyclingstats.com/rider/yevgeniy-fedorov,XDS Astana Team,,,",,",2489,20716
18,121,finished,105,13734,118,Classic,35,IT,Trentin Matteo,https://www.procyclingstats.com/rider/matteo-trentin,Tudor Pro Cycling Team,,,41:39,2499,20726
18,122,finished,116,15095,216,GC,34,AR,Sepúlveda Eduardo,https://www.procyclingstats.com/rider/eduardo-sepulveda,Lotto,,,41:42,2502,20729
18,123,finished,140,16734,44,Classic,24,FR,Page Hugo,https://www.procyclingstats.com/rider/hugo-page,Intermarché - Wanty,,,",,",2502,20729
18,124,finished,79,11918,207,Classic,30,LV,Neilands Krists,https://www.procyclingstats.com/rider/krists-neilands,Israel - Premier Tech,,,42:05,2525,20752
18,125,finished,130,16068,194,GC,25,GB,Flynn Sean,https://www.procyclingstats.com/rider/sean-flynn,Team Picnic PostNL,,,",,",2525,20752
18,126,finished,119,15166,208,Hills,25,GB,Stewart Jake,https://www.procyclingstats.com/rider/jake-stewart,Israel - Premier Tech,,,42:07,2527,20754
18,127,finished,158,17664,115,Classic,31,CH,Lienhard Fabian,https://www.procyclingstats.com/rider/fabian-lienhard,Tudor Pro Cycling Team,,,",,",2527,20754
18,128,finished,97,13091,195,Classic,22,DK,Andresen Tobias Lund,https://www.procyclingstats.com/rider/tobias-lund-andresen,Team Picnic PostNL,,,",,",2527,20754
18,129,finished,133,16287,132,Classic,32,BE,Capiot Amaury,https://www.procyclingstats.com/rider/amaury-capiot,Arkéa - B&B Hotels,-25.0,,42:15,2535,20762
18,130,finished,137,16607,127,Classic,33,NL,Reinders Elmar,https://www.procyclingstats.com/rider/elmar-reinders,Team Jayco AlUla,,,",,",2535,20762
18,131,finished,134,16322,123,TT,34,AU,Durbridge Luke,https://www.procyclingstats.com/rider/luke-durbridge,Team Jayco AlUla,,,",,",2535,20762
18,132,finished,143,16938,215,Classic,26,BE,Grignard Sébastien,https://www.procyclingstats.com/rider/sebastien-grignard,Lotto,,,42:21,2541,20768
18,133,finished,129,16039,193,Sprint,22,CZ,Bittner Pavel,https://www.procyclingstats.com/rider/pavel-bittner,Team Picnic PostNL,,,42:25,2545,20772
18,134,finished,127,15833,197,GC,26,NL,Naberman Tim,https://www.procyclingstats.com/rider/tim-naberman,Team Picnic PostNL,,,",,",2545,20772
18,135,finished,155,17510,53,TT,34,PL,Gradek Kamil,https://www.procyclingstats.com/rider/kamil-gradek,Bahrain - Victorious,,,42:31,2551,20778
18,136,finished,64,10945,87,Classic,33,BE,Stuyven Jasper,https://www.procyclingstats.com/rider/jasper-stuyven,Lidl - Trek,,,",,",2551,20778
18,137,finished,113,14739,83,Hills,22,BE,Nys Thibau,https://www.procyclingstats.com/rider/thibau-nys,Lidl - Trek,,,",,",2551,20778
18,138,finished,142,16914,224,Sprint,22,NO,Edvardsen-Fredheim Stian,https://www.procyclingstats.com/rider/stian-fredheim,Uno-X Mobility,,,",,",2551,20778
18,139,finished,146,17113,27,Classic,32,BE,Van Lerberghe Bert,https://www.procyclingstats.com/rider/bert-van-lerberghe,Soudal Quick-Step,,,42:34,2554,20781
18,140,finished,117,15104,112,Sprint,27,IT,Dainese Alberto,https://www.procyclingstats.com/rider/alberto-dainese,Tudor Pro Cycling Team,,,",,",2554,20781
18,141,finished,147,17134,24,Sprint,32,BE,Merlier Tim,https://www.procyclingstats.com/rider/tim-merlier,Soudal Quick-Step,,,42:37,2557,20784
18,142,finished,93,12856,86,Classic,34,LV,Skujiņš Toms,https://www.procyclingstats.com/rider/toms-skujins,Lidl - Trek,,,",,",2557,20784
18,143,finished,148,17168,204,Classic,36,CA,Boivin Guillaume,https://www.procyclingstats.com/rider/guillaume-boivin,Israel - Premier Tech,,,",,",2557,20784
18,144,finished,154,17443,172,Classic,30,IT,Ballerini Davide,https://www.procyclingstats.com/rider/davide-ballerini,XDS Astana Team,,,",,",2557,20784
18,145,finished,145,17056,81,Sprint,24,IT,Milan Jonathan,https://www.procyclingstats.com/rider/jonathan-milan,Lidl - Trek,,,",,",2557,20784
18,146,finished,132,16156,41,Classic,25,ER,Girmay Biniam,https://www.procyclingstats.com/rider/biniam-girmay,Intermarché - Wanty,,,",,",2557,20784
18,147,finished,109,14275,32,Hills,28,IT,Albanese Vincenzo,https://www.procyclingstats.com/rider/vincenzo-albanese,EF Education - EasyPost,,,",,",2557,20784
18,148,finished,152,17356,134,Classic,33,FR,Démare Arnaud,https://www.procyclingstats.com/rider/arnaud-demare,Arkéa - B&B Hotels,,,",,",2557,20784
18,149,finished,99,13128,55,Climber,22,FR,Martinez Lenny,https://www.procyclingstats.com/rider/lenny-martinez,Bahrain - Victorious,-15.0,,42:47,2567,20794
18,150,finished,150,17290,52,Sprint,31,DE,Bauhaus Phil,https://www.procyclingstats.com/rider/phil-bauhaus,Bahrain - Victorious,,,42:53,2573,20800
18,151,finished,153,17406,167,TT,29,FR,Thomas Benjamin,https://www.procyclingstats.com/rider/benjamin-thomas-2,Cofidis,,,43:03,2583,20810
18,152,finished,144,16997,165,Classic,26,FR,Renard Alexis,https://www.procyclingstats.com/rider/alexis-renard,Cofidis,,,",,",2583,20810
18,153,finished,128,15994,223,Hills,32,DK,Cort Magnus,https://www.procyclingstats.com/rider/magnus-cort-nielsen,Uno-X Mobility,,,43:18,2598,20825
18,154,finished,136,16513,214,GC,26,AU,Drizners Jarrad,https://www.procyclingstats.com/rider/jarrad-drizners,Lotto,,,43:31,2611,20838
18,155,finished,151,17329,125,Hills,37,SI,Mezgec Luka,https://www.procyclingstats.com/rider/luka-mezgec,Team Jayco AlUla,,,43:37,2617,20844
18,156,finished,138,16639,211,Classic,23,BE,De Lie Arnaud,https://www.procyclingstats.com/rider/arnaud-de-lie,Lotto,,,43:42,2622,20849
18,157,finished,161,17988,73,Classic,27,BE,Meeus Jordi,https://www.procyclingstats.com/rider/jordi-meeus,Red Bull - BORA - hansgrohe,,,43:44,2624,20851
18,158,finished,149,17181,124,Sprint,32,NL,Groenewegen Dylan,https://www.procyclingstats.com/rider/dylan-groenewegen,Team Jayco AlUla,,,43:51,2631,20858
18,159,finished,120,15469,56,Classic,30,SI,Mohorič Matej,https://www.procyclingstats.com/rider/matej-mohoric,Bahrain - Victorious,,,44:13,2653,20880
18,160,finished,160,17923,82,Classic,30,IT,Consonni Simone,https://www.procyclingstats.com/rider/simone-consonni,Lidl - Trek,,,44:27,2667,20894
18,161,finished,159,17856,88,Classic,34,BE,Theuns Edward,https://www.procyclingstats.com/rider/edward-theuns,Lidl - Trek,,,46:42,2802,21029
18,,DNF,,,141,Climber,30,ES,Mas Enric,https://www.procyclingstats.com/rider/enric-mas,Movistar Team,,,,,
18,,DNS,,,93,Hills,29,FR,Barthe Cyril,https://www.procyclingstats.com/rider/cyril-barthe,Groupama - FDJ,,,,,
18,,DNS,,,66,GC,24,ES,Rodríguez Carlos,https://www.procyclingstats.com/rider/carlos-rodriguez-cano,INEOS Grenadiers,,,,,
19,1,finished,12,3161,62,GC,25,NL,Arensman Thymen,https://www.procyclingstats.com/rider/thymen-arensman,INEOS Grenadiers,210.0,100.0,2:46:06,0,9966
19,2,finished,2,264,11,GC,28,DK,Vingegaard Jonas,https://www.procyclingstats.com/rider/jonas-vingegaard,Team Visma | Lease a Bike,150.0,70.0,0:02,2,9968
19,3,finished,1,0,1,Climber,26,SI,Pogačar Tadej,https://www.procyclingstats.com/rider/tadej-pogacar,UAE Team Emirates - XRG,110.0,50.0,",,",2,9968
19,4,finished,3,669,72,GC,24,DE,Lipowitz Florian,https://www.procyclingstats.com/rider/florian-lipowitz,Red Bull - BORA - hansgrohe,90.0,40.0,0:06,6,9972
19,5,finished,4,732,191,GC,22,GB,Onley Oscar,https://www.procyclingstats.com/rider/oscar-onley,Team Picnic PostNL,70.0,32.0,0:47,47,10013
19,6,finished,5,1032,151,Climber,27,AT,Gall Felix,https://www.procyclingstats.com/rider/felix-gall,Decathlon AG2R La Mondiale Team,55.0,26.0,1:34,94,10060
19,7,finished,6,1214,221,Climber,25,NO,Johannessen Tobias Halland,https://www.procyclingstats.com/rider/tobias-halland-johannessen,Uno-X Mobility,45.0,22.0,1:41,101,10067
19,8,finished,9,1682,31,Climber,24,IE,Healy Ben,https://www.procyclingstats.com/rider/ben-healy,EF Education - EasyPost,40.0,18.0,2:19,139,10105
19,9,finished,41,10025,25,Climber,24,FR,Paret-Peintre Valentin,https://www.procyclingstats.com/rider/valentin-paret-peintre,Soudal Quick-Step,35.0,14.0,3:47,227,10193
19,10,finished,16,4650,18,Climber,32,GB,Yates Simon,https://www.procyclingstats.com/rider/simon-yates,Team Visma | Lease a Bike,30.0,10.0,3:54,234,10200
19,11,finished,78,13372,55,Climber,22,FR,Martinez Lenny,https://www.procyclingstats.com/rider/lenny-martinez,Bahrain - Victorious,25.0,8.0,4:02,242,10208
19,12,finished,10,2074,121,GC,29,AU,O'Connor Ben,https://www.procyclingstats.com/rider/ben-o-connor,Team Jayco AlUla,20.0,6.0,5:13,313,10279
19,13,finished,28,7972,156,GC,29,FR,Paret-Peintre Aurélien,https://www.procyclingstats.com/rider/aurelien-paret-peintre,Decathlon AG2R La Mondiale Team,15.0,4.0,5:18,318,10284
19,14,finished,11,2322,186,Climber,26,FR,Jegat Jordan,https://www.procyclingstats.com/rider/jordan-jegat,TotalEnergies,10.0,2.0,5:49,349,10315
19,15,finished,18,5297,146,GC,31,AT,Mühlberger Gregor,https://www.procyclingstats.com/rider/gregor-muhlberger,Movistar Team,5.0,1.0,6:18,378,10344
19,16,finished,26,7523,14,TT,33,BE,Campenaerts Victor,https://www.procyclingstats.com/rider/victor-campenaerts,Team Visma | Lease a Bike,,,",,",378,10344
19,17,finished,7,1355,131,GC,24,FR,Vauquelin Kévin,https://www.procyclingstats.com/rider/kevin-vauquelin,Arkéa - B&B Hotels,,,",,",378,10344
19,18,finished,30,8257,153,Climber,27,FR,Berthet Clément,https://www.procyclingstats.com/rider/clement-berthet,Decathlon AG2R La Mondiale Team,,,6:28,388,10354
19,19,finished,13,3876,3,Hills,28,EC,Narváez Jhonatan,https://www.procyclingstats.com/rider/jhonatan-narvaez,UAE Team Emirates - XRG,-25.0,,6:32,392,10358
19,20,finished,38,9561,171,Climber,28,CO,Tejada Harold,https://www.procyclingstats.com/rider/harold-tejada,XDS Astana Team,,,6:46,406,10372
19,21,finished,15,4099,176,Climber,27,CO,Higuita Sergio,https://www.procyclingstats.com/rider/sergio-higuita,XDS Astana Team,,,",,",406,10372
19,22,finished,46,10320,198,GC,24,NL,van den Broek Frank,https://www.procyclingstats.com/rider/frank-van-den-broek,Team Picnic PostNL,,,8:00,480,10446
19,23,finished,33,8516,148,Climber,27,CO,Rubio Einer,https://www.procyclingstats.com/rider/einer-rubio,Movistar Team,,,9:35,575,10541
19,24,finished,27,7827,157,GC,28,AU,Scotson Callum,https://www.procyclingstats.com/rider/callum-scotson,Decathlon AG2R La Mondiale Team,,,10:31,631,10597
19,25,finished,29,8158,135,Climber,24,ES,García Pierna Raúl,https://www.procyclingstats.com/rider/raul-garcia-pierna,Arkéa - B&B Hotels,,,11:51,711,10677
19,26,finished,57,11394,133,GC,22,FR,Costiou Ewen,https://www.procyclingstats.com/rider/ewen-costiou,Arkéa - B&B Hotels,,,11:58,718,10684
19,27,finished,8,1530,71,Climber,35,SI,Roglič Primož,https://www.procyclingstats.com/rider/primoz-roglic,Red Bull - BORA - hansgrohe,,,12:39,759,10725
19,28,finished,25,7262,78,Climber,29,RU,Vlasov Aleksandr,https://www.procyclingstats.com/rider/aleksandr-vlasov,Red Bull - BORA - hansgrohe,,,",,",759,10725
19,29,finished,31,8461,6,Climber,31,ES,Soler Marc,https://www.procyclingstats.com/rider/marc-soler,UAE Team Emirates - XRG,,,14:06,846,10812
19,30,finished,19,5608,8,Climber,32,GB,Yates Adam,https://www.procyclingstats.com/rider/adam-yates,UAE Team Emirates - XRG,,,",,",846,10812
19,31,finished,37,9238,36,GC,27,AU,Sweeny Harry,https://www.procyclingstats.com/rider/harry-sweeny,EF Education - EasyPost,,,14:57,897,10863
19,32,finished,51,10745,152,TT,31,FR,Armirail Bruno,https://www.procyclingstats.com/rider/bruno-armirail,Decathlon AG2R La Mondiale Team,,,15:13,913,10879
19,33,finished,49,10732,35,Classic,28,US,Powless Neilson,https://www.procyclingstats.com/rider/neilson-powless,EF Education - EasyPost,,,",,",913,10879
19,34,finished,24,6226,104,GC,33,BE,Meurisse Xandro,https://www.procyclingstats.com/rider/xandro-meurisse,Alpecin - Deceuninck,,,15:23,923,10889
19,35,finished,17,4687,91,Climber,32,FR,Martin Guillaume,https://www.procyclingstats.com/rider/guillaume-martin,Groupama - FDJ,,,",,",923,10889
19,36,finished,21,5775,137,GC,30,ES,Rodríguez Cristián,https://www.procyclingstats.com/rider/cristian-rodriguez,Arkéa - B&B Hotels,,,",,",923,10889
19,37,finished,14,3911,16,Climber,30,US,Kuss Sepp,https://www.procyclingstats.com/rider/sepp-kuss,Team Visma | Lease a Bike,,,",,",923,10889
19,38,finished,42,10051,178,Classic,29,IT,Velasco Simone,https://www.procyclingstats.com/rider/simone-velasco,XDS Astana Team,,,",,",923,10889
19,39,finished,62,12108,37,Classic,33,DK,Valgren Michael,https://www.procyclingstats.com/rider/michael-valgren-andersen,EF Education - EasyPost,,,",,",923,10889
19,40,finished,73,12915,63,TT,28,NO,Foss Tobias,https://www.procyclingstats.com/rider/tobias-foss,INEOS Grenadiers,,,15:49,949,10915
19,41,finished,60,11568,108,Climber,23,BE,Verstrynge Emiel,https://www.procyclingstats.com/rider/emiel-verstrynge,Alpecin - Deceuninck,,,16:05,965,10931
